cod_provincia,provincia,anio,tasa_actividad,tasa_paro,tasa_empleo,trimestres_disponibles
40,Segovia,2007,56.24,5.5975,53.0925,4
40,Segovia,2008,58.2475,10.3925,52.2075,4
40,Segovia,2009,57.61,12.6975,50.2825,4
40,Segovia,2010,58.2175,11.9225,51.2775,4
40,Segovia,2011,57.7625,13.9025,49.73,4
40,Segovia,2012,57.902499999999996,19.725,46.4825,4
40,Segovia,2013,59.0275,19.3275,47.62,4
40,Segovia,2014,59.2025,14.379999999999999,50.69,4
40,Segovia,2015,59.712500000000006,14.815,50.8625,4
40,Segovia,2016,60.525,14.16,51.9675,4
40,Segovia,2017,59.8975,11.9225,52.755,4
40,Segovia,2018,57.365,11.82,50.5775,4
40,Segovia,2019,59.52,9.8325,53.66,4
40,Segovia,2020,58.4925,9.145,53.155,4
40,Segovia,2021,57.7125,9.36,52.31,4
40,Segovia,2022,57.6075,8.2725,52.8375,4
40,Segovia,2023,58.9225,8.065,54.17,4
40,Segovia,2024,58.7525,6.6925,54.815,4
40,Segovia,2025,57.545,5.91,54.14,4
40,Segovia,2026,57.6,7.03,53.55,1
41,Sevilla,2002,54.34,20.0825,43.4275,4
41,Sevilla,2003,54.7675,18.325,44.7375,4
41,Sevilla,2004,56.22,17.2625,46.5175,4
41,Sevilla,2005,56.655,13.8,48.8425,4
41,Sevilla,2006,57.32,12.844999999999999,49.96,4
41,Sevilla,2007,58.182500000000005,12.9425,50.652499999999996,4
41,Sevilla,2008,59.31,15.9575,49.832499999999996,4
41,Sevilla,2009,59.44,23.5175,45.4675,4
41,Sevilla,2010,59.2125,25.2675,44.254999999999995,4
41,Sevilla,2011,59.7275,27.1325,43.525,4
41,Sevilla,2012,59.925,31.497500000000002,41.055,4
41,Sevilla,2013,59.54,34.010000000000005,39.29,4
41,Sevilla,2014,59.53,32.7775,40.025,4
41,Sevilla,2015,60.2375,30.5,41.8675,4
41,Sevilla,2016,58.6775,27.6375,42.457499999999996,4
41,Sevilla,2017,58.445,24.2725,44.26,4
41,Sevilla,2018,58.96,22.44,45.730000000000004,4
41,Sevilla,2019,58.8875,21.502499999999998,46.230000000000004,4
41,Sevilla,2020,56.715,22.0975,44.1775,4
41,Sevilla,2021,57.955,22.045,45.185,4
41,Sevilla,2022,58.065,17.3875,47.9675,4
41,Sevilla,2023,58.0775,16.7325,48.3575,4
41,Sevilla,2024,57.59,13.9525,49.5575,4
41,Sevilla,2025,57.9025,13.865,49.875,4
41,Sevilla,2026,57.53,12,50.62,1
42,Soria,2002,52.3475,4.845000000000001,49.81,4
42,Soria,2003,52.510000000000005,4.85,49.965,4
42,Soria,2004,51.6625,4.3,49.44,4
42,Soria,2005,53.0925,5.215,50.33,4
42,Soria,2006,54.425,5.217499999999999,51.585,4
42,Soria,2007,56.3975,4.715,53.735,4
42,Soria,2008,56.682500000000005,5.5825,53.519999999999996,4
42,Soria,2009,55.6575,10.49,49.82,4
42,Soria,2010,57.7175,12.375,50.57,4
42,Soria,2011,59.0125,13.62,50.9775,4
42,Soria,2012,58.129999999999995,14.8275,49.515,4
42,Soria,2013,57.285,16.585,47.7875,4
42,Soria,2014,56.9475,17.035,47.25,4
42,Soria,2015,55.985,14.0775,48.0975,4
42,Soria,2016,55.4425,13.2075,48.1425,4
42,Soria,2017,59.785,10.84,53.315,4
42,Soria,2018,58.08,8.067499999999999,53.37,4
42,Soria,2019,58.32,7.48,53.96,4
42,Soria,2020,57.78,8.7625,52.71,4
42,Soria,2021,57.552499999999995,9.2025,52.260000000000005,4
42,Soria,2022,58.69,8.1,53.9375,4
42,Soria,2023,56.815,7.785,52.42,4
42,Soria,2024,57.5725,6.34,53.92,4
42,Soria,2025,58.29,7.7275,53.7875,4
42,Soria,2026,54.87,9.34,49.74,1
43,Tarragona,2002,59.615,8.74,54.405,4
43,Tarragona,2003,60.6425,7.755,55.9475,4
43,Tarragona,2004,60.3425,8.5625,55.1725,4
43,Tarragona,2005,60.9875,7.1375,56.64,4
43,Tarragona,2006,61.3175,6.265,57.4775,4
43,Tarragona,2007,61.805,6.5025,57.7875,4
43,Tarragona,2008,62.65,10.06,56.345,4
43,Tarragona,2009,62.135,17.145,51.480000000000004,4
43,Tarragona,2010,62.2375,18.5425,50.6925,4
43,Tarragona,2011,63.2025,19.985,50.5775,4
43,Tarragona,2012,62.015,23.41,47.504999999999995,4
43,Tarragona,2013,62.9975,26.9125,46.0475,4
43,Tarragona,2014,62.35,23.4625,47.745,4
43,Tarragona,2015,62.59,21.935000000000002,48.8625,4
43,Tarragona,2016,60.019999999999996,19.06,48.57,4
43,Tarragona,2017,59.9475,16.0875,50.325,4
43,Tarragona,2018,60.292500000000004,14.965,51.2725,4
43,Tarragona,2019,59.045,13.455,51.1025,4
43,Tarragona,2020,58.457499999999996,15.2675,49.53,4
43,Tarragona,2021,58.175,13.3625,50.3975,4
43,Tarragona,2022,56.83,11.395,50.3575,4
43,Tarragona,2023,58.9025,11.275,52.27,4
43,Tarragona,2024,59.2125,12.6975,51.7,4
43,Tarragona,2025,59.43,11.2325,52.7625,4
43,Tarragona,2026,59.26,12.6,51.79,1
44,Teruel,2002,44.715,6.005,42.025,4
44,Teruel,2003,45.7425,4.6825,43.5925,4
44,Teruel,2004,46.92,4.345000000000001,44.885,4
44,Teruel,2005,52.745,4.7375,50.25,4
44,Teruel,2006,52.2325,3.7575000000000003,50.269999999999996,4
44,Teruel,2007,54.72,4.475,52.269999999999996,4
44,Teruel,2008,55.175,6.345000000000001,51.675,4
44,Teruel,2009,56.3625,10.25,50.575,4
44,Teruel,2010,54.405,12.12,47.8175,4
44,Teruel,2011,55.155,14.497499999999999,47.1575,4
44,Teruel,2012,55.3,16.24,46.3225,4
44,Teruel,2013,54.0025,19.7425,43.3425,4
44,Teruel,2014,54.6775,20.0325,43.725,4
44,Teruel,2015,57.0025,17.025,47.305,4
44,Teruel,2016,56.7,13.445,49.0725,4
44,Teruel,2017,55.395,12.155000000000001,48.6725,4
44,Teruel,2018,56.195,9.16,51.0575,4
44,Teruel,2019,56.83,9.77,51.285000000000004,4
44,Teruel,2020,55.9525,10.585,50.0325,4
44,Teruel,2021,56.315,8.385,51.6125,4
44,Teruel,2022,56.92,8.94,51.83,4
44,Teruel,2023,56.9425,9.3925,51.6025,4
44,Teruel,2024,59.1825,7.197500000000001,54.92,4
44,Teruel,2025,58.917500000000004,7.63,54.4275,4
44,Teruel,2026,56.65,8.59,51.79,1
45,Toledo,2002,53.4175,11.5125,47.2725,4
45,Toledo,2003,54.3675,11.6975,48.010000000000005,4
45,Toledo,2004,54.615,10.46,48.905,4
45,Toledo,2005,56.39,9.3875,51.1,4
45,Toledo,2006,57.905,7.945,53.307500000000005,4
45,Toledo,2007,59.1,7.1025,54.9025,4
45,Toledo,2008,60.065,12.1325,52.78,4
45,Toledo,2009,60.11,20.37,47.865,4
45,Toledo,2010,59.3875,21.735,46.4725,4
45,Toledo,2011,62.43,23.87,47.5325,4
45,Toledo,2012,62.685,28.7625,44.6525,4
45,Toledo,2013,62.9975,32.0575,42.8,4
45,Toledo,2014,61.400000000000006,29.43,43.315,4
45,Toledo,2015,60.56,27.685,43.79,4
45,Toledo,2016,60.3275,25.4,45.01,4
45,Toledo,2017,60.4375,20.912499999999998,47.792500000000004,4
45,Toledo,2018,59.33,19.4675,47.7825,4
45,Toledo,2019,59.1775,16.86,49.2,4
45,Toledo,2020,59.015,18.8375,47.8775,4
45,Toledo,2021,61.879999999999995,16.4125,51.7275,4
45,Toledo,2022,61.19,15.185,51.9025,4
45,Toledo,2023,59.9175,13.64,51.7325,4
45,Toledo,2024,58.832499999999996,13.87,50.665,4
45,Toledo,2025,59.5425,13.525,51.4975,4
45,Toledo,2026,60.35,14.87,51.38,1
46,Valencia/València,2002,57.1425,12.0925,50.2325,4
46,Valencia/València,2003,58.129999999999995,11.515,51.432500000000005,4
46,Valencia/València,2004,58.53,10.7775,52.22,4
46,Valencia/València,2005,58.89,8.71,53.7625,4
46,Valencia/València,2006,60.2775,7.935,55.4975,4
46,Valencia/València,2007,61.3725,7.9925,56.47,4
46,Valencia/València,2008,61.6725,11.24,54.745,4
46,Valencia/València,2009,61.07,20.1875,48.745,4
46,Valencia/València,2010,60.965,21.7025,47.7325,4
46,Valencia/València,2011,61.04,23.575,46.65,4
46,Valencia/València,2012,60.6575,26.6,44.52,4
46,Valencia/València,2013,60.5575,27.66,43.81,4
46,Valencia/València,2014,59.86,25.3775,44.667500000000004,4
46,Valencia/València,2015,59.7975,21.8075,46.754999999999995,4
46,Valencia/València,2016,60.067499999999995,20.7225,47.6175,4
46,Valencia/València,2017,59.9975,18.54,48.879999999999995,4
46,Valencia/València,2018,59.480000000000004,15.192499999999999,50.4425,4
46,Valencia/València,2019,58.3,13.65,50.3425,4
46,Valencia/València,2020,57.67,15.285,48.8575,4
46,Valencia/València,2021,58.787499999999994,14.7125,50.1375,4
46,Valencia/València,2022,59.4825,12.5525,52.01,4
46,Valencia/València,2023,60.565,11.97,53.31,4
46,Valencia/València,2024,60.26,11.7025,53.21,4
46,Valencia/València,2025,59.144999999999996,11.004999999999999,52.6325,4
46,Valencia/València,2026,59.67,10.85,53.2,1
47,Valladolid,2002,54.730000000000004,13.067499999999999,47.585,4
47,Valladolid,2003,55.5225,13.1225,48.2375,4
47,Valladolid,2004,55.11,13.432500000000001,47.7025,4
47,Valladolid,2005,56.1375,9.095,51.0475,4
47,Valladolid,2006,58.4675,8.02,53.78,4
47,Valladolid,2007,58.5925,7.0600000000000005,54.455,4
47,Valladolid,2008,58.9725,8.8775,53.74,4
47,Valladolid,2009,58.99,12.6375,51.5375,4
47,Valladolid,2010,59.4275,15.065000000000001,50.4725,4
47,Valladolid,2011,60.269999999999996,16.63,50.245,4
47,Valladolid,2012,59.879999999999995,18.885,48.575,4
47,Valladolid,2013,58.415,20.057499999999997,46.7,4
47,Valladolid,2014,56.745,18.1475,46.4425,4
47,Valladolid,2015,57.2625,16.0875,48.052499999999995,4
47,Valladolid,2016,57.065,14.100000000000001,49.0125,4
47,Valladolid,2017,56.6075,13.825,48.7825,4
47,Valladolid,2018,57.09,10.99,50.825,4
47,Valladolid,2019,57.84,10.8675,51.55,4
47,Valladolid,2020,56.2725,10.605,50.3025,4
47,Valladolid,2021,54.120000000000005,10.92,48.19,4
47,Valladolid,2022,53.8825,8.5375,49.2825,4
47,Valladolid,2023,55.1125,9.372499999999999,49.95,4
47,Valladolid,2024,57.5625,10.005,51.807500000000005,4
47,Valladolid,2025,58.3575,8.7925,53.225,4
47,Valladolid,2026,56.39,10.25,50.61,1
48,Bizkaia,2002,53.182500000000005,11.3025,47.1725,4
48,Bizkaia,2003,54.3925,11.445,48.167500000000004,4
48,Bizkaia,2004,55.34,11.795,48.8175,4
48,Bizkaia,2005,56.2425,8.5375,51.4425,4
48,Bizkaia,2006,57.565,7.985,52.97,4
48,Bizkaia,2007,56.4,7.1625,52.3575,4
48,Bizkaia,2008,56.625,7.9174999999999995,52.14,4
48,Bizkaia,2009,56.36,12.51,49.31,4
48,Bizkaia,2010,57.3975,12.11,50.44,4
48,Bizkaia,2011,58.0025,14.1575,49.7875,4
48,Bizkaia,2012,57.8325,16.89,48.06,4
48,Bizkaia,2013,57.1575,17.7625,47,4
48,Bizkaia,2014,56.58,17.315,46.78,4
48,Bizkaia,2015,56.075,15.985,47.105000000000004,4
48,Bizkaia,2016,56.5675,14.21,48.53,4
48,Bizkaia,2017,56.4025,12.7,49.2375,4
48,Bizkaia,2018,55.7325,11.6475,49.2375,4
48,Bizkaia,2019,55.78,10.605,49.8625,4
48,Bizkaia,2020,54.545,11.2575,48.4075,4
48,Bizkaia,2021,55.4,11.065,49.2825,4
48,Bizkaia,2022,56.96,9.41,51.6,4
48,Bizkaia,2023,57.605000000000004,8.05,52.977500000000006,4
48,Bizkaia,2024,57.42,8.98,52.2675,4
48,Bizkaia,2025,57.225,7.7575,52.7825,4
48,Bizkaia,2026,56.95,8.52,52.1,1
49,Zamora,2002,40.5325,9.6325,36.6325,4
49,Zamora,2003,41.8525,13.3975,36.2475,4
49,Zamora,2004,43.8425,12.065,38.56,4
49,Zamora,2005,47.402499999999996,10.2275,42.555,4
49,Zamora,2006,47.54,9.1325,43.2,4
49,Zamora,2007,47.3025,8.397499999999999,43.34,4
49,Zamora,2008,48.15,9.485,43.575,4
49,Zamora,2009,47.065,14.205,40.3575,4
49,Zamora,2010,49.155,17.1225,40.7375,4
49,Zamora,2011,49,18.4525,39.95,4
49,Zamora,2012,47.245000000000005,23.215,36.29,4
49,Zamora,2013,47.445,26.165,35.0325,4
49,Zamora,2014,51.3525,26.2725,37.855000000000004,4
49,Zamora,2015,51.305,21.9275,40.019999999999996,4
49,Zamora,2016,51.5325,18.887500000000003,41.815,4
49,Zamora,2017,52.555,16.252499999999998,44.0125,4
49,Zamora,2018,50.765,17.12,42.082499999999996,4
49,Zamora,2019,49.980000000000004,14.05,42.962500000000006,4
49,Zamora,2020,49.510000000000005,13.185,42.99,4
49,Zamora,2021,50.065,11.24,44.45,4
49,Zamora,2022,49.9725,12.385,43.7775,4
49,Zamora,2023,50.8,13.6375,43.8675,4
49,Zamora,2024,53.245,12.879999999999999,46.385,4
49,Zamora,2025,52.1875,10.6775,46.615,4
49,Zamora,2026,51.6,10.36,46.26,1
50,Zaragoza,2002,52.5225,6.175,49.275,4
50,Zaragoza,2003,54.73,7.5275,50.6075,4
50,Zaragoza,2004,56.19,5.8825,52.8875,4
50,Zaragoza,2005,58.152499999999996,5.8475,54.7475,4
50,Zaragoza,2006,58.1425,5.779999999999999,54.785,4
50,Zaragoza,2007,60.9075,5.6975,57.4425,4
50,Zaragoza,2008,60.6225,7.85,55.8575,4
50,Zaragoza,2009,60.1525,13.955,51.7575,4
50,Zaragoza,2010,59.5825,15.8025,50.167500000000004,4
50,Zaragoza,2011,59.49,18.310000000000002,48.595,4
50,Zaragoza,2012,60.865,19.92,48.7375,4
50,Zaragoza,2013,60.39,22.515,46.79,4
50,Zaragoza,2014,59.86,20.85,47.3725,4
50,Zaragoza,2015,59.0325,16.605,49.23,4
50,Zaragoza,2016,59.97,15.4125,50.7275,4
50,Zaragoza,2017,59.19,12.17,51.985,4
50,Zaragoza,2018,59.1825,11.08,52.6225,4
50,Zaragoza,2019,59.557500000000005,10.287500000000001,53.43,4
50,Zaragoza,2020,58.5175,12.0625,51.46,4
50,Zaragoza,2021,58.545,11.235,51.975,4
50,Zaragoza,2022,59.197500000000005,9.76,53.4225,4
50,Zaragoza,2023,59.165,8.4975,54.1375,4
50,Zaragoza,2024,58.575,8.045,53.865,4
50,Zaragoza,2025,58.2575,8.4275,53.345,4
50,Zaragoza,2026,59.1,8.99,53.79,1
51,Ceuta,2002,45.01,7.025,41.8475,4
51,Ceuta,2003,49.644999999999996,9.46,44.945,4
51,Ceuta,2004,48.6125,10.8525,43.2925,4
51,Ceuta,2005,59.542500000000004,19.44,47.9875,4
51,Ceuta,2006,53.795,21.224999999999998,42.22,4
51,Ceuta,2007,53.5325,21.005,42.292500000000004,4
51,Ceuta,2008,56.445,17.45,46.6,4
51,Ceuta,2009,57.6725,18.6325,46.9925,4
51,Ceuta,2010,56.625,23.919999999999998,43.08,4
51,Ceuta,2011,57.525,27.745,41.5925,4
51,Ceuta,2012,59.4975,37.019999999999996,37.4675,4
51,Ceuta,2013,60.3325,34.79,39.31,4
51,Ceuta,2014,58.912499999999994,31.8425,40.1475,4
51,Ceuta,2015,57.32,27.5475,41.485,4
51,Ceuta,2016,57.425,24.880000000000003,43.1175,4
51,Ceuta,2017,55.7875,22.37,43.265,4
51,Ceuta,2018,58.7925,28.927500000000002,41.7375,4
51,Ceuta,2019,58.08,25.814999999999998,43.0675,4
51,Ceuta,2020,56.3725,24.5175,42.55,4
51,Ceuta,2021,55.555,30.85,38.415,4
51,Ceuta,2022,61.0925,29.8525,42.822500000000005,4
51,Ceuta,2023,61.905,29.98,43.3525,4
51,Ceuta,2024,60.46,27.4075,43.86,4
51,Ceuta,2025,61.112500000000004,24.3575,46.26,4
51,Ceuta,2026,65.91,26.1,48.71,1
52,Melilla,2002,47.8275,4.220000000000001,45.7675,4
52,Melilla,2003,49.4,8.355,44.945,4
52,Melilla,2004,56.2675,17.5875,46.300000000000004,4
52,Melilla,2005,52.2025,14.2575,44.73,4
52,Melilla,2006,54.115,13.602500000000001,46.7475,4
52,Melilla,2007,55.785000000000004,18.1725,45.6325,4
52,Melilla,2008,55.1225,19.892500000000002,44.095,4
52,Melilla,2009,54.1925,23.4675,41.45,4
52,Melilla,2010,54.1175,22.7725,41.7975,4
52,Melilla,2011,56.5975,22.4075,43.93,4
52,Melilla,2012,56.8725,26.8575,41.5625,4
52,Melilla,2013,59.15,32.4075,39.9125,4
52,Melilla,2014,55.26,28.4,39.585,4
52,Melilla,2015,57.2575,33.9475,37.815,4
52,Melilla,2016,58.55,30.7775,40.542500000000004,4
52,Melilla,2017,59.7275,27.615000000000002,43.2475,4
52,Melilla,2018,62.8225,25.765,46.635,4
52,Melilla,2019,60.4675,26.9825,44.1725,4
52,Melilla,2020,62.2425,23.6075,47.5425,4
52,Melilla,2021,60.9375,25.345,45.46,4
52,Melilla,2022,58.5575,25.9025,43.3625,4
52,Melilla,2023,55.6,26.6325,40.7975,4
52,Melilla,2024,58.8675,28.314999999999998,42.19,4
52,Melilla,2025,54.894999999999996,24.817500000000003,41.25,4
52,Melilla,2026,51,21.42,40.08,1
